source_lat,source_lon,dest_lat,dest_lon,driving_time
49.637301,6.291581,49.640611,6.272924,4.341666666666667
49.64266,6.176474,49.640611,6.272924,7.42
49.645359,6.178867,49.640611,6.272924,7.216666666666667
49.648058,6.18126,49.640611,6.272924,6.965
49.650757,6.183654,49.640611,6.272924,6.683333333333334
49.656155,6.188442,49.640611,6.272924,9.0
49.658854,6.190836,49.640611,6.272924,8.435
49.661553,6.193231,49.640611,6.272924,14.223333333333333
49.664252,6.195626,49.640611,6.272924,11.593333333333334
49.669649,6.200416,49.640611,6.272924,9.418333333333333
49.672348,6.202812,49.640611,6.272924,65.405
49.675047,6.205208,49.640611,6.272924,64.41166666666666
49.677745,6.207604,49.640611,6.272924,40.94666666666667
49.683142,6.212398,49.640611,6.272924,40.94666666666667
49.685841,6.214795,49.640611,6.272924,11.131666666666666
49.688539,6.217192,49.640611,6.272924,12.076666666666666
49.691238,6.21959,49.640611,6.272924,16.255
49.637265,6.176484,49.640611,6.272924,7.788333333333333
49.639964,6.178877,49.640611,6.272924,10.558333333333334
49.642663,6.18127,49.640611,6.272924,7.995
49.645362,6.183663,49.640611,6.272924,6.266666666666667
49.648061,6.186057,49.640611,6.272924,6.411666666666666
49.65076,6.188451,49.640611,6.272924,7.501666666666667
49.653459,6.190845,49.640611,6.272924,7.62
49.656158,6.193239,49.640611,6.272924,9.69
49.658857,6.195634,49.640611,6.272924,8.711666666666668
49.661556,6.198029,49.640611,6.272924,8.68
49.664255,6.200424,49.640611,6.272924,8.97
49.666954,6.20282,49.640611,6.272924,9.258333333333333
49.669652,6.205215,49.640611,6.272924,9.546666666666665
49.672351,6.207611,49.640611,6.272924,9.821666666666665
49.675049,6.210008,49.640611,6.272924,10.068333333333333
49.677748,6.212404,49.640611,6.272924,10.416666666666666
49.680446,6.214801,49.640611,6.272924,10.726666666666667
49.683145,6.217198,49.640611,6.272924,11.014999999999999
49.685843,6.219595,49.640611,6.272924,11.29
49.688541,6.221993,49.640611,6.272924,11.958333333333334
49.69124,6.224391,49.640611,6.272924,16.255
49.693938,6.226789,49.640611,6.272924,14.19
49.63457,6.178887,49.640611,6.272924,7.008333333333334
49.637269,6.18128,49.640611,6.272924,10.558333333333334
49.639968,6.183673,49.640611,6.272924,7.941666666666666
49.642667,6.186066,49.640611,6.272924,6.076666666666667
49.645366,6.18846,49.640611,6.272924,7.913333333333333
49.648065,6.190854,49.640611,6.272924,7.765
49.650764,6.193248,49.640611,6.272924,7.491666666666666
49.653463,6.195642,49.640611,6.272924,9.983333333333333
49.656161,6.198037,49.640611,6.272924,8.931666666666667
49.65886,6.200432,49.640611,6.272924,8.81
49.661559,6.202827,49.640611,6.272924,8.591666666666667
49.664258,6.205222,49.640611,6.272924,9.143333333333334
49.666956,6.207618,49.640611,6.272924,9.386666666666667
49.669655,6.210014,49.640611,6.272924,16.933333333333334
49.672353,6.21241,49.640611,6.272924,13.546666666666665
49.675052,6.214807,49.640611,6.272924,10.318333333333333
49.67775,6.217204,49.640611,6.272924,10.608333333333333
49.680448,6.219601,49.640611,6.272924,10.896666666666667
49.683147,6.221998,49.640611,6.272924,11.183333333333334
49.685845,6.224396,49.640611,6.272924,12.076666666666666
49.688543,6.226793,49.640611,6.272924,16.255
49.691241,6.229192,49.640611,6.272924,15.563333333333333
49.693939,6.23159,49.640611,6.272924,14.036666666666667
49.631874,6.18129,49.640611,6.272924,8.883333333333333
49.634573,6.183682,49.640611,6.272924,7.778333333333333
49.637272,6.186076,49.640611,6.272924,8.873333333333333
49.639971,6.188469,49.640611,6.272924,9.51
49.64267,6.190862,49.640611,6.272924,8.110000000000001
49.645369,6.193256,49.640611,6.272924,7.956666666666666
49.648068,6.19565,49.640611,6.272924,7.808333333333334
49.650767,6.198045,49.640611,6.272924,9.983333333333333
49.653466,6.200439,49.640611,6.272924,8.883333333333333
49.656164,6.202834,49.640611,6.272924,8.811666666666667
49.658863,6.20523,49.640611,6.272924,8.52
49.661562,6.207625,49.640611,6.272924,8.328333333333333
49.66426,6.210021,49.640611,6.272924,8.135
49.666959,6.212417,49.640611,6.272924,20.448333333333334
49.669657,6.214813,49.640611,6.272924,18.896666666666665
49.672356,6.21721,49.640611,6.272924,11.678333333333335
49.675054,6.219606,49.640611,6.272924,10.676666666666668
49.677752,6.222003,49.640611,6.272924,10.938333333333333
49.68045,6.224401,49.640611,6.272924,11.066666666666666
49.683149,6.226798,49.640611,6.272924,11.360000000000001
49.685847,6.229196,49.640611,6.272924,11.653333333333334
49.688545,6.231594,49.640611,6.272924,15.586666666666668
49.691243,6.233993,49.640611,6.272924,13.946666666666665
49.693941,6.236391,49.640611,6.272924,13.758333333333333
49.629179,6.183692,49.640611,6.272924,8.315
49.631878,6.186085,49.640611,6.272924,11.645000000000001
49.634577,6.188478,49.640611,6.272924,15.691666666666666
49.637276,6.190871,49.640611,6.272924,19.613333333333333
49.639975,6.193265,49.640611,6.272924,5.0
49.642673,6.195659,49.640611,6.272924,8.604999999999999
49.645372,6.198053,49.640611,6.272924,8.768333333333334
49.648071,6.200447,49.640611,6.272924,8.875
49.65077,6.202842,49.640611,6.272924,8.875
49.653468,6.205237,49.640611,6.272924,8.813333333333333
49.656167,6.207632,49.640611,6.272924,8.428333333333333
49.658866,6.210027,49.640611,6.272924,8.236666666666666
49.661564,6.212423,49.640611,6.272924,8.045
49.664263,6.214819,49.640611,6.272924,27.525
49.666961,6.217215,49.640611,6.272924,23.523333333333333
49.669659,6.219612,49.640611,6.272924,24.08
49.672358,6.222009,49.640611,6.272924,10.651666666666667
49.675056,6.224406,49.640611,6.272924,10.906666666666666
49.677754,6.226803,49.640611,6.272924,11.196666666666665
49.680452,6.229201,49.640611,6.272924,11.356666666666666
49.68315,6.231598,49.640611,6.272924,11.595
49.685848,6.233997,49.640611,6.272924,11.888333333333332
49.688546,6.236395,49.640611,6.272924,12.151666666666667
49.691244,6.238794,49.640611,6.272924,12.721666666666666
49.693942,6.241192,49.640611,6.272924,13.726666666666667
49.629182,6.188487,49.640611,6.272924,7.405
49.631881,6.19088,49.640611,6.272924,14.401666666666667
49.63458,6.193273,49.640611,6.272924,18.85666666666667
49.637279,6.195667,49.640611,6.272924,22.751666666666665
49.642676,6.200455,49.640611,6.272924,8.888333333333332
49.645375,6.202849,49.640611,6.272924,8.951666666666666
49.648074,6.205244,49.640611,6.272924,9.073333333333332
49.650772,6.207639,49.640611,6.272924,9.698333333333332
49.656169,6.212429,49.640611,6.272924,9.323333333333332
49.658868,6.214825,49.640611,6.272924,7.9
49.661566,6.217221,49.640611,6.272924,7.765
49.664265,6.219617,49.640611,6.272924,30.92
49.669661,6.224411,49.640611,6.272924,8.571666666666665
49.67236,6.226808,49.640611,6.272924,11.091666666666667
49.675058,6.229205,49.640611,6.272924,11.258333333333333
49.677756,6.231603,49.640611,6.272924,11.531666666666666
49.683152,6.236399,49.640611,6.272924,16.278333333333332
49.68585,6.238797,49.640611,6.272924,16.278333333333332
49.688548,6.241196,49.640611,6.272924,14.895000000000001
49.691246,6.243595,49.640611,6.272924,13.573333333333332
49.623787,6.188496,49.640611,6.272924,8.691666666666666
49.626486,6.190889,49.640611,6.272924,7.316666666666666
49.629185,6.193282,49.640611,6.272924,7.105
49.631884,6.195675,49.640611,6.272924,6.996666666666667
49.634583,6.198069,49.640611,6.272924,17.743333333333332
49.637282,6.200463,49.640611,6.272924,17.743333333333332
49.639981,6.202857,49.640611,6.272924,18.388333333333332
49.642679,6.205251,49.640611,6.272924,9.028333333333334
49.645378,6.207646,49.640611,6.272924,9.15
49.648076,6.210041,49.640611,6.272924,9.271666666666667
49.650775,6.212436,49.640611,6.272924,9.811666666666667
49.653473,6.214831,49.640611,6.272924,9.698333333333332
49.656172,6.217227,49.640611,6.272924,9.128333333333334
49.65887,6.219623,49.640611,6.272924,7.52
49.661568,6.222019,49.640611,6.272924,7.54
49.664267,6.224416,49.640611,6.272924,7.806666666666667
49.666965,6.226813,49.640611,6.272924,8.245
49.669663,6.22921,49.640611,6.272924,8.611666666666668
49.672361,6.231607,49.640611,6.272924,9.153333333333334
49.675059,6.234005,49.640611,6.272924,11.628333333333334
49.677757,6.236402,49.640611,6.272924,11.835
49.680455,6.2388,49.640611,6.272924,11.961666666666668
49.683153,6.241199,49.640611,6.272924,11.365
49.685851,6.243597,49.640611,6.272924,14.876666666666667
49.688549,6.245996,49.640611,6.272924,13.07
49.691247,6.248396,49.640611,6.272924,12.358333333333333
49.693944,6.250795,49.640611,6.272924,13.05
49.621092,6.190897,49.640611,6.272924,8.97
49.623791,6.19329,49.640611,6.272924,7.331666666666666
49.62649,6.195683,49.640611,6.272924,8.253333333333334
49.629188,6.198077,49.640611,6.272924,6.861666666666666
49.631887,6.20047,49.640611,6.272924,7.551666666666667
49.634586,6.202864,49.640611,6.272924,11.928333333333335
49.637285,6.205258,49.640611,6.272924,14.303333333333335
49.639983,6.207653,49.640611,6.272924,7.28
49.642682,6.210047,49.640611,6.272924,4.275
49.64538,6.212442,49.640611,6.272924,9.333333333333334
49.648079,6.214837,49.640611,6.272924,9.535
49.650777,6.217233,49.640611,6.272924,9.886666666666667
49.653476,6.219629,49.640611,6.272924,7.7716666666666665
49.656174,6.222025,49.640611,6.272924,7.92
49.658872,6.224421,49.640611,6.272924,7.286666666666666
49.66157,6.226817,49.640611,6.272924,7.666666666666667
49.664269,6.229214,49.640611,6.272924,8.046666666666667
49.666967,6.231611,49.640611,6.272924,8.616666666666667
49.669665,6.234008,49.640611,6.272924,8.998333333333333
49.672363,6.236406,49.640611,6.272924,9.198333333333332
49.675061,6.238804,49.640611,6.272924,11.93
49.677759,6.241202,49.640611,6.272924,11.861666666666668
49.680456,6.2436,49.640611,6.272924,11.365
49.683154,6.245999,49.640611,6.272924,11.281666666666666
49.685852,6.248398,49.640611,6.272924,11.636666666666667
49.68855,6.250797,49.640611,6.272924,14.381666666666666
49.691247,6.253197,49.640611,6.272924,13.861666666666668
49.693945,6.255596,49.640611,6.272924,13.713333333333333
49.618396,6.193299,49.640611,6.272924,8.75
49.621095,6.195691,49.640611,6.272924,8.823333333333332
49.623794,6.198085,49.640611,6.272924,7.013333333333334
49.626493,6.200478,49.640611,6.272924,7.578333333333333
49.629191,6.202872,49.640611,6.272924,6.305000000000001
49.63189,6.205265,49.640611,6.272924,7.198333333333333
49.634589,6.20766,49.640611,6.272924,5.855
49.637287,6.210054,49.640611,6.272924,7.28
49.639986,6.212449,49.640611,6.272924,6.95
49.642684,6.214844,49.640611,6.272924,4.073333333333333
49.645383,6.217239,49.640611,6.272924,9.543333333333333
49.648081,6.219634,49.640611,6.272924,5.611666666666666
49.650779,6.22203,49.640611,6.272924,6.42
49.653478,6.224426,49.640611,6.272924,6.636666666666667
49.656176,6.226822,49.640611,6.272924,6.89
49.658874,6.229219,49.640611,6.272924,7.363333333333333
49.661572,6.231615,49.640611,6.272924,7.875
49.66427,6.234012,49.640611,6.272924,8.258333333333333
49.666968,6.23641,49.640611,6.272924,9.808333333333334
49.669666,6.238807,49.640611,6.272924,9.481666666666666
49.672364,6.241205,49.640611,6.272924,9.51
49.675062,6.243603,49.640611,6.272924,9.858333333333333
49.67776,6.246002,49.640611,6.272924,10.226666666666667
49.680457,6.2484,49.640611,6.272924,11.238333333333333
49.683155,6.250799,49.640611,6.272924,12.110000000000001
49.685853,6.253198,49.640611,6.272924,12.346666666666666
49.68855,6.255598,49.640611,6.272924,15.461666666666668
49.691248,6.257998,49.640611,6.272924,14.141666666666667
49.693945,6.260397,49.640611,6.272924,14.014999999999999
49.6157,6.1957,49.640611,6.272924,8.85
49.618399,6.198093,49.640611,6.272924,8.865
49.621098,6.200486,49.640611,6.272924,11.110000000000001
49.623797,6.202879,49.640611,6.272924,7.59
49.626495,6.205273,49.640611,6.272924,7.395
49.629194,6.207666,49.640611,6.272924,6.510000000000001
49.631893,6.210061,49.640611,6.272924,5.614999999999999
49.634591,6.212455,49.640611,6.272924,5.208333333333333
49.63729,6.21485,49.640611,6.272924,5.415
49.639988,6.217245,49.640611,6.272924,4.401666666666667
49.642686,6.21964,49.640611,6.272924,5.41
49.645385,6.222035,49.640611,6.272924,5.408333333333333
49.648083,6.224431,49.640611,6.272924,5.925
49.650781,6.226827,49.640611,6.272924,6.1
49.653479,6.229223,49.640611,6.272924,6.901666666666667
49.656177,6.23162,49.640611,6.272924,6.788333333333333
49.658876,6.234016,49.640611,6.272924,7.723333333333333
49.661574,6.236413,49.640611,6.272924,7.425
49.664271,6.238811,49.640611,6.272924,7.243333333333334
49.666969,6.241208,49.640611,6.272924,8.315
49.669667,6.243606,49.640611,6.272924,9.520000000000001
49.672365,6.246004,49.640611,6.272924,10.011666666666667
49.675063,6.248403,49.640611,6.272924,10.601666666666667
49.677761,6.250801,49.640611,6.272924,12.285
49.680458,6.2532,49.640611,6.272924,13.133333333333333
49.683156,6.255599,49.640611,6.272924,12.006666666666666
49.685853,6.257999,49.640611,6.272924,15.338333333333333
49.688551,6.260399,49.640611,6.272924,15.421666666666665
49.691248,6.262799,49.640611,6.272924,14.198333333333332
49.693946,6.265199,49.640611,6.272924,16.133333333333333
49.615703,6.200493,49.640611,6.272924,9.123333333333333
49.618402,6.202886,49.640611,6.272924,10.885
49.621101,6.20528,49.640611,6.272924,8.72
49.623799,6.207673,49.640611,6.272924,9.41
49.629196,6.212461,49.640611,6.272924,7.5649999999999995
49.631895,6.214856,49.640611,6.272924,6.046666666666667
49.634593,6.21725,49.640611,6.272924,5.578333333333333
49.637292,6.219645,49.640611,6.272924,5.14
49.642688,6.224436,49.640611,6.272924,5.858333333333333
49.645387,6.226832,49.640611,6.272924,4.816666666666666
49.648085,6.229228,49.640611,6.272924,5.096666666666667
49.650783,6.231624,49.640611,6.272924,6.905
49.656179,6.236417,49.640611,6.272924,6.453333333333333
49.658877,6.238814,49.640611,6.272924,6.251666666666667
49.661575,6.241212,49.640611,6.272924,6.555000000000001
49.664273,6.243609,49.640611,6.272924,7.885000000000001
49.669668,6.248405,49.640611,6.272924,10.011666666666667
49.672366,6.250803,49.640611,6.272924,10.629999999999999
49.675064,6.253202,49.640611,6.272924,11.783333333333333
49.677761,6.255601,49.640611,6.272924,13.936666666666667
49.683156,6.2604,49.640611,6.272924,12.006666666666666
49.685854,6.262799,49.640611,6.272924,15.361666666666668
49.688551,6.265199,49.640611,6.272924,14.313333333333333
49.691249,6.2676,49.640611,6.272924,14.493333333333334
49.610309,6.200501,49.640611,6.272924,9.303333333333335
49.613007,6.202894,49.640611,6.272924,8.728333333333333
49.615706,6.205287,49.640611,6.272924,9.606666666666666
49.618405,6.20768,49.640611,6.272924,10.298333333333334
49.621103,6.210074,49.640611,6.272924,8.256666666666666
49.623802,6.212468,49.640611,6.272924,9.361666666666668
49.6265,6.214862,49.640611,6.272924,12.33
49.629199,6.217256,49.640611,6.272924,12.33
49.631897,6.219651,49.640611,6.272924,5.803333333333333
49.634595,6.222046,49.640611,6.272924,6.408333333333333
49.637294,6.224441,49.640611,6.272924,6.501666666666667
49.639992,6.226836,49.640611,6.272924,5.7283333333333335
49.64269,6.229232,49.640611,6.272924,4.22
49.645388,6.231628,49.640611,6.272924,4.986666666666666
49.648086,6.234024,49.640611,6.272924,5.698333333333333
49.650784,6.236421,49.640611,6.272924,6.946666666666667
49.653482,6.238818,49.640611,6.272924,5.866666666666666
49.65618,6.241215,49.640611,6.272924,6.3100000000000005
49.658878,6.243612,49.640611,6.272924,7.39
49.661576,6.24601,49.640611,6.272924,6.165
49.664274,6.248407,49.640611,6.272924,6.281666666666666
49.666971,6.250806,49.640611,6.272924,8.673333333333334
49.669669,6.253204,49.640611,6.272924,12.31
49.672367,6.255603,49.640611,6.272924,12.495000000000001
49.675064,6.258002,49.640611,6.272924,13.288333333333332
49.677762,6.260401,49.640611,6.272924,13.936666666666667
49.680459,6.2628,49.640611,6.272924,22.59333333333333
49.683157,6.2652,49.640611,6.272924,22.59333333333333
49.685854,6.2676,49.640611,6.272924,21.813333333333333
49.688551,6.27,49.640611,6.272924,14.668333333333333
49.691249,6.2724,49.640611,6.272924,14.58
49.693946,6.274801,49.640611,6.272924,18.026666666666664
49.607613,6.202901,49.640611,6.272924,9.31
49.610311,6.205294,49.640611,6.272924,9.293333333333333
49.61301,6.207687,49.640611,6.272924,10.655
49.615709,6.21008,49.640611,6.272924,9.585
49.618407,6.212474,49.640611,6.272924,9.871666666666666
49.621106,6.214868,49.640611,6.272924,7.761666666666667
49.623804,6.217262,49.640611,6.272924,10.645000000000001
49.626503,6.219656,49.640611,6.272924,10.311666666666667
49.629201,6.222051,49.640611,6.272924,5.803333333333333
49.631899,6.224446,49.640611,6.272924,6.408333333333333
49.634597,6.226841,49.640611,6.272924,6.408333333333333
49.637296,6.229237,49.640611,6.272924,4.916666666666667
49.639994,6.231632,49.640611,6.272924,4.111666666666666
49.642692,6.234028,49.640611,6.272924,5.706666666666666
49.64539,6.236425,49.640611,6.272924,6.506666666666666
49.648088,6.238821,49.640611,6.272924,5.475
49.650786,6.241218,49.640611,6.272924,5.378333333333333
49.653484,6.243615,49.640611,6.272924,7.09
49.656181,6.246012,49.640611,6.272924,5.28
49.658879,6.24841,49.640611,6.272924,5.608333333333333
49.661577,6.250808,49.640611,6.272924,6.595
49.664274,6.253206,49.640611,6.272924,8.673333333333334
49.666972,6.255604,49.640611,6.272924,8.673333333333334
49.66967,6.258003,49.640611,6.272924,12.671666666666665
49.672367,6.260402,49.640611,6.272924,12.828333333333335
49.675065,6.262801,49.640611,6.272924,12.876666666666667
49.677762,6.2652,49.640611,6.272924,22.59333333333333
49.680459,6.2676,49.640611,6.272924,22.59333333333333
49.683157,6.27,49.640611,6.272924,21.015
49.685854,6.2724,49.640611,6.272924,19.096666666666668
49.688551,6.274801,49.640611,6.272924,14.438333333333333
49.691248,6.277201,49.640611,6.272924,14.296666666666665
49.693945,6.279603,49.640611,6.272924,14.341666666666667
49.604917,6.205301,49.640611,6.272924,9.595
49.607615,6.207694,49.640611,6.272924,9.535
49.610314,6.210087,49.640611,6.272924,9.258333333333333
49.613013,6.21248,49.640611,6.272924,10.008333333333333
49.615711,6.214874,49.640611,6.272924,9.285
49.61841,6.217268,49.640611,6.272924,9.553333333333335
49.621108,6.219662,49.640611,6.272924,9.28
49.623806,6.222056,49.640611,6.272924,7.088333333333334
